snapshot_date,event_type,idProduct,idPerformance,eventCategory,sessionCode,idVenue,date,time,end_time,venue,event_name,event_category_name,session_name,session_info,availability_status,selling_status,is_sellable,source
2026-08-10,competition,104,104,35,HBL04,31,2026-09-21,10:00:00,19:30:00,春日井市総合体育館,ハンドボール,ハンドボール,ハンドボール - HBL04,男子予選ラウンド（1試合） ／ 女子予選ラウンド（4試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,166,166,50,TTE02,60,2026-09-21,10:00:00,16:00:00,スカイホール豊田,卓球,卓球,卓球 - TTE02,女子団体予選リーグ ラウンド3 ／ 男子団体予選リーグ ラウンド3,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,192,192,55,VVO09,57,2026-09-21,10:00:00,21:20:00,小牧市スポーツ公園総合体育館,バレーボール,バレーボール,バレーボール - VVO09,女子準決勝（２試合)​ ／ 女子5-8位決定戦（2試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,193,193,55,VVO10,55,2026-09-21,10:00:00,21:00:00,岡崎中央総合公園総合体育館,バレーボール,バレーボール,バレーボール - VVO10,女子9位-16位決定戦（4試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,271,271,7,SWM03,62,2026-09-21,10:00:00,12:00:00,東京アクアティクスセンター,水泳 (競泳),水泳 (競泳),水泳（競泳） - SWM03,男子50ｍ背泳ぎ 予選 ／ 女子50ｍ背泳ぎ 予選 ／ 男子50m自由形 予選 ／ 女子200m自由形 予選 ／ 男子100m平泳ぎ 予選 ／ 女子200m個人メドレー 予選 ／ 男子4×200mフリーリレー 予選,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,442,442,39,KTE02,64,2026-09-21,10:00:00,19:40:00,豊橋市総合体育館,空手,空手,空手 - KTE02,1回の購入につき合計12枚まで購入可。車いす席は1回の購入につき2枚まで。/ メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,469,469,22,MMA03,42,2026-09-21,10:00:00,13:00:00,名古屋市稲永スポーツセンター,コンバットスポーツ (総合格闘技),コンバットスポーツ (総合格闘技),コンバットスポーツ（総合格闘技） - MMA03,男子モダン60kg準決勝 ／ 女子モダン54kg準決勝 ／ 男子トラディショナル65kg準決勝 ／ 女子トラディショナル60kg準決勝 ／ 男子モダン71kg準決勝 ／ 男子トラディショナル77kg準決勝,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,87,87,34,GYM01,70,2026-09-21,10:00:00,17:00:00,名古屋市総合体育館［レインボーホール］,体操（体操）,体操（体操）,体操（体操） - GYM01,男子予選 ／ 男子個人総合決勝 /表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,23,23,15,BK301,39,2026-09-21,12:00:00,15:20:00,金城ふ頭駅前特設コート,3x3 バスケットボール,3x3 バスケットボール,3×3 バスケットボール - BK301,女子予選プール（4試合） ／ 男子予選プール（4試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,33,33,17,BOX01,52,2026-09-21,12:00:00,15:00:00,西尾市総合体育館,ボクシング,ボクシング,ボクシング - BOX01,イベントスケジュール未定,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,411,411,12,BBL01,54,2026-09-21,12:00:00,15:00:00,岡崎中央総合公園野球場,野球,野球,野球 - BBL01,オープニングラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,412,412,12,BBL02,65,2026-09-21,12:00:00,15:00:00,豊橋市民球場,野球,野球,野球 - BBL02,オープニングラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,18,18,14,BKB11,14,2026-09-21,13:00:00,21:15:00,愛知国際アリーナ,バスケットボール,バスケットボール,バスケットボール - BKB11,女子予選フェーズ （3試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,386,386,44,SEW04,45,2026-09-21,14:00:00,17:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW04,女子チームレグ 予選,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,261,261,8,WPO02,40,2026-09-21,14:30:00,19:15:00,名古屋市総合体育館［レインボープール］,水泳 (水球),水泳 (水球),水泳（水球） - WPO02,女子総当たり戦（3試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,325,325,32,FBL17,59,2026-09-21,16:00:00,21:30:00,小笠山総合運動公園エコパスタジアム,サッカー,サッカー,サッカー - FBL17,女子1次ラウンド（2試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,326,326,32,FBL18,36,2026-09-21,16:00:00,21:30:00,長居陸上競技場,サッカー,サッカー,サッカー - FBL18,女子1次ラウンド（2試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,327,327,32,FBL19,67,2026-09-21,16:00:00,18:00:00,ウェーブスタジアム刈谷,サッカー,サッカー,サッカー - FBL19,女子1次ラウンド（1試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,328,328,32,FBL20,33,2026-09-21,16:00:00,18:00:00,岐阜メモリアルセンター長良川競技場,サッカー,サッカー,サッカー - FBL20,女子1次ラウンド（1試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,400,400,38,KAB02,61,2026-09-21,16:00:00,20:20:00,東海市民体育館,カバディ,カバディ,カバディ - KAB02,男子予選ラウンド ／ 女子予選ラウンド （４試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,247,247,7,SWM04,62,2026-09-21,17:00:00,19:00:00,東京アクアティクスセンター,水泳 (競泳),水泳 (競泳),水泳（競泳） - SWM04,男子50ｍ背泳ぎ 決勝 ／ 女子50ｍ背泳ぎ 決勝 ／ 男子50m自由形 決勝 ／ 女子200m自由形 決勝 ／ 男子100m平泳ぎ 決勝 ／ 女子200m個人メドレー 決勝 ／ 男子4×200mフリーリレー 決勝 / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,34,34,17,BOX02,52,2026-09-21,17:00:00,20:00:00,西尾市総合体育館,ボクシング,ボクシング,ボクシング - BOX02,イベントスケジュール未定,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,24,24,15,BK302,39,2026-09-21,17:40:00,21:00:00,金城ふ頭駅前特設コート,3x3 バスケットボール,3x3 バスケットボール,3×3 バスケットボール - BK302,女子予選プール（4試合） ／ 男子予選プール（4試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,167,167,50,TTE03,60,2026-09-21,18:30:00,22:10:00,スカイホール豊田,卓球,卓球,卓球 - TTE03,女子ダブルス１回戦 ／ 男子団体１回戦 ,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,413,413,12,BBL03,54,2026-09-21,18:30:00,21:30:00,岡崎中央総合公園野球場,野球,野球,野球 - BBL03,オープニングラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,414,414,12,BBL04,65,2026-09-21,18:30:00,21:30:00,豊橋市民球場,野球,野球,野球 - BBL04,オープニングラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,377,377,59,WSU04,16,2026-09-21,19:30:00,21:30:00,愛知県武道館,武術太極拳,武術太極拳,武術太極拳 - WSU04,男子散打 1/8決勝 ／ 女子散打 1/8決勝,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,118,118,36,HOC04,25,2026-09-22,09:00:00,20:30:00,岐阜県グリーンスタジアム,ホッケー,ホッケー,ホッケー - HOC04,男子予選ラウンド（6試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,146,146,41,ROW03,38,2026-09-22,09:00:00,12:00:00,長良川国際レガッタコース,ローイング,ローイング,ローイング - ROW03,男子シングルスカル 準決勝 ／ 男子ダブルスカル 準決勝 ／ 男子ペア 準決勝 ／ 男子フォア 準決勝 ／ 女子フォア 準決勝 ／ 女子軽量級シングルスカル 準決勝 ／ 女子軽量級ダブルスカル 準決勝 ／ 男子クオドルプルスカル 準決勝 ／ 男子軽量級シングルスカル 準決勝 ／ 男子軽量級ダブルスカル 準決勝 ／ 女子シングルスカル 準決勝 ／ 女子ダブルスカル 準決勝 ／ 女子ペア 準決勝 ／ 女子クオドルプルスカル 準決勝,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,154,154,45,SHO03,15,2026-09-22,09:00:00,16:00:00,愛知県総合射撃場,射撃,射撃,射撃 - SHO03,10mエアライフルミックス本選／10mエアライフルミックス決勝／10mエアライフルミックス表彰式／女子スキート本選２日目／男子スキート本選２日目 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,209,209,56,VBV03,26,2026-09-22,09:00:00,16:00:00,碧南緑地ビーチコート,ビーチバレーボール,ビーチバレーボール,ビーチバレー - VBV03,男子または女子予選ラウンド（6試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,355,355,52,TST04,41,2026-09-22,09:00:00,16:45:00,名古屋市東山公園テニスセンター,ソフトテニス,ソフトテニス,ソフトテニス - TST04,男子シングルス ／ 予選ラウンド ／ 女子シングルス　 ／ 予選ラウンド,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,378,378,59,WSU05,16,2026-09-22,09:00:00,16:30:00,愛知県武道館,武術太極拳,武術太極拳,武術太極拳 - WSU05,男子南拳・南棍 決勝 ／ 女子南拳・南刀 決勝 / メダル,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,387,387,44,SEW05,45,2026-09-22,09:00:00,12:00:00,名古屋市瑞穂公園体育館,セパタクロー,セパタクロー,セパタクロー - SEW05,男子チームレグ 予選,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,477,477,23,CKT07,34,2026-09-22,09:00:00,12:00:00,愛知県口論義運動公園,クリケット（T20）,クリケット（T20）,クリケット (T20) - CKT07,女子3位決定戦 / メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,59,59,29,EQU02,29,2026-09-22,09:00:00,14:30:00,馬事公苑,馬術,馬術,馬術 - EQU02,総合馬術 – クロスカントリー団体＆個人,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,67,67,31,FEN01,20,2026-09-22,09:00:00,16:10:00,愛知県国際展示場［Aichi Sky Expo］（ホールF）,フェンシング,フェンシング,フェンシング - FEN01,男子フルーレ個人 予選 ／ 女子エペ個人 予選,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,297,297,11,BDM03,27,2026-09-22,09:30:00,20:30:00,一宮市総合体育館,バドミントン,バドミントン,バドミントン - BDM03,女子団体 準々決勝 ／ 男子団体 準々決勝,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,401,401,38,KAB03,61,2026-09-22,09:30:00,14:00:00,東海市民体育館,カバディ,カバディ,カバディ - KAB03,男子予選ラウンド ／ 女子予選ラウンド （４試合）,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,168,168,50,TTE04,60,2026-09-22,10:00:00,16:50:00,スカイホール豊田,卓球,卓球,卓球 - TTE04,女子団体2回戦  ／ 男子団体２回戦 ／ 混合ダブルス１回戦、２回戦,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,19,19,14,BKB12,14,2026-09-22,10:00:00,21:15:00,愛知国際アリーナ,バスケットボール,バスケットボール,バスケットボール - BKB12,女子予選フェーズ （4試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,194,194,55,VVO11,57,2026-09-22,10:00:00,21:20:00,小牧市スポーツ公園総合体育館,バレーボール,バレーボール,バレーボール - VVO11,女子7位決定戦 ／ 女子5位決定戦 ／ 女子3位決定戦 ／ 女子決勝戦 ／ 女子表彰式 / メダル,SOLD_OUT,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,195,195,55,VVO12,55,2026-09-22,10:00:00,21:00:00,岡崎中央総合公園総合体育館,バレーボール,バレーボール,バレーボール - VVO12,女子9位-16位決定戦（4試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,250,250,7,SWM05,62,2026-09-22,10:00:00,12:00:00,東京アクアティクスセンター,水泳 (競泳),水泳 (競泳),水泳（競泳） - SWM05,女子100m自由形 予選 ／ 男子400m個人メドレー 予選 ／ 女子200m背泳ぎ 予選 ／ 男子1500m自由形 タイム決勝① ／ 女子400m自由形 予選 ／ 男子4×100mメドレーリレー 予選,LIMITED,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,443,443,39,KTE03,64,2026-09-22,10:00:00,19:05:00,豊橋市総合体育館,空手,空手,空手 - KTE03,1回の購入につき合計12枚まで購入可。車いす席は1回の購入につき2枚まで。/ メダル,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
2026-08-10,competition,25,25,15,BK303,39,2026-09-22,12:00:00,15:20:00,金城ふ頭駅前特設コート,3x3 バスケットボール,3x3 バスケットボール,3×3 バスケットボール - BK303,女子予選プール（4試合） ／ 男子予選プール（4試合）,BUY,BUY,True,https://generalsale.tickets-aichi-nagoya2026.org/getFilteredProductsJSON.th?eventCategoryFather=3
